,CVEGEO,NOMASEN,CP,geometry
208,1102000012686,"['RIVERA DE LA PRESA', 'DESARROLLO DEL LAGO', 'PRO. PONIENTE HACIENDA ECHEVESTE', 'RINCONADA DEL BOSQUE', 'RIBERA DE LA PRESA COUNTRY', 'EL PALOTE']","[37104, 37130, 37179, 37100]","POLYGON ((-101.67198744999996 21.17643795000007, -101.67203967999995 21.17615634000003, -101.67204325899998 21.176067650000064, -101.67207325899994 21.175661051000084, -101.672084139 21.175515431000058, -101.67209208999998 21.17540857100006, -101.67214139899994 21.174746310000035, -101.67216911899999 21.174373780000057, -101.67233294 21.17319629200009, -101.67203945499995 21.17322089500002, -101.67122931999995 21.173287830000053, -101.67110728899996 21.17330105900005, -101.6711216 21.173164180000082, -101.67112010999996 21.173053480000085, -101.67114913999995 21.172896180000063, -101.67120737 21.172740920000027, -101.67133027999995 21.172639400000037, -101.67154094999995 21.172536770000026, -101.67174402999996 21.172468650000056, -101.67201305999998 21.172375890000072, -101.67226550999999 21.172271860000034, -101.67249716999999 21.172152770000036, -101.67270407999996 21.172026370000033, -101.67285371999998 21.171908570000063, -101.67299071999997 21.17177174000004, -101.67309728999999 21.17161905000003, -101.67316308999995 21.17144797000004, -101.67326687999997 21.171170830000055, -101.67334431999996 21.170962570000032, -101.67341225999996 21.170764110000054, -101.67342967999997 21.170609920000068, -101.67339105999997 21.170428200000085, -101.67328825 21.170185940000085, -101.67318511999997 21.16999175000009, -101.67313814999994 21.169855340000048, -101.67309116999996 21.169575280000057, -101.67301588999999 21.169294450000052, -101.67300724999997 21.169125910000027, -101.67302953999996 21.168959510000064, -101.67310876999994 21.168761220000118, -101.67320510999997 21.168599540000056, -101.67336145999997 21.168463, -101.67356137999997 21.168322030000073, -101.67377310999996 21.16817343000002, -101.67396981999997 21.16807351000005, -101.67410837999995 21.168075650000088, -101.67426677999998 21.168102780000048, -101.67456977999996 21.168170400000065, -101.67489110999998 21.168280520000053, -101.67516545999996 21.16838240000004, -101.67534996999996 21.168439940000027, -101.67555004999997 21.168431430000084, -101.67572654999998 21.16842469000008, -101.67613202999996 21.168362460000026, -101.67636417999995 21.168312260000047, -101.67652057999999 21.16826180000003, -101.67662851999995 21.16817898000007, -101.67669231999999 21.16809808000006, -101.67677677999995 21.168105800000045, -101.67688314999998 21.16811711000002, -101.67862942999994 21.168312400000058, -101.67898808999998 21.168350830000062, -101.67941790999998 21.168403620000067, -101.67980524999996 21.16844768000006, -101.67989317999997 21.168456910000042, -101.68046104999996 21.168520910000037, -101.68040276999994 21.16954705000006, -101.67975439999998 21.169461580000092, -101.67974942999996 21.169707090000028, -101.67979096999994 21.170322630000047, -101.67979750999996 21.170395220000067, -101.67981401999998 21.17057178000006, -101.68003756999997 21.17054780000008, -101.68033103 21.170516080000066, -101.68034236999995 21.171270710000066, -101.68032890999996 21.171535880000086, -101.68032262999998 21.171595170000057, -101.68029943 21.17181435000004, -101.68029121999996 21.171891970000054, -101.68025124999997 21.17217168000007, -101.68021591999997 21.172495820000076, -101.67953349 21.17242880000004, -101.678876109 21.1723561420001, -101.67878959999996 21.17283237000004, -101.67876514799998 21.172828511000027, -101.67854227999999 21.172812721000103, -101.67853451899998 21.172899650000048, -101.67852857999998 21.172964061000076, -101.67850374999995 21.17332142000007, -101.67867508899998 21.173567170000066, -101.67868979999997 21.173601541000057, -101.67919137999996 21.174706880000052, -101.67931201899995 21.17506831000004, -101.67934941799997 21.17520812000005, -101.67939581899998 21.175420651000035, -101.67943237999998 21.175492541000047, -101.67945985999995 21.17561989100004, -101.67928705899999 21.17636745100004, -101.67951208899996 21.17640971100008, -101.67937851999994 21.176857630000022, -101.67935934999997 21.176893, -101.67921668999998 21.176860020000056, -101.67766733999997 21.17661034000008, -101.67695002999994 21.17649475000009, -101.67575533999997 21.176300890000032, -101.67566821999998 21.1766139100001, -101.67556211999994 21.177003290000087, -101.67198744999996 21.17643795000007))"
209,1102000013171,"['SAN PABLO', 'PRO. PONIENTE SAN PABLO II', 'LOS MURALES II', 'PRO. SUR SAN PABLO']","[37219, 37207]","POLYGON ((-101.64307353999999 21.17095808000006, -101.64312019999994 21.17085568000005, -101.64313448899998 21.17083538000004, -101.64329147899997 21.170612371000054, -101.64331474899996 21.17052065100003, -101.643364939 21.170413650000057, -101.64352673999997 21.17018968100008, -101.64363079999998 21.169990950000077, -101.64365702899994 21.16987997100009, -101.64363514899998 21.169803401, -101.64357522999995 21.16974663000008, -101.64349776899996 21.16964251100008, -101.64347290999997 21.16958542000002, -101.64349428899999 21.169484460000042, -101.64357922 21.169368920000093, -101.64366953999996 21.169274600000048, -101.64374999899997 21.169192221000056, -101.64421044999995 21.16888148100004, -101.64459544999994 21.16858626000008, -101.64467431899999 21.168496551, -101.64482941999995 21.16827462, -101.644901829 21.168131140000092, -101.64498725899995 21.168057111000067, -101.64504167899997 21.168004891000063, -101.64512367899994 21.16797108100008, -101.64525765999997 21.167935511000067, -101.64537922899996 21.167901981000067, -101.64558037999996 21.167892220000056, -101.64577536999997 21.16789738100007, -101.64587725999998 21.167840320000032, -101.64658184899997 21.167467420000044, -101.64672564999995 21.167389251000014, -101.64713874899996 21.16745965100008, -101.647533749 21.167513431000053, -101.64798754999998 21.167578180000074, -101.64867633399996 21.167755093000054, -101.64894842199999 21.167799145000092, -101.64882608999994 21.168185890000082, -101.64869947999995 21.168491490000086, -101.64858153999995 21.168525690000028, -101.64843907999995 21.168575320000098, -101.64840353999995 21.16868758000006, -101.64827065999998 21.16900218000004, -101.64812022999996 21.16944108000007, -101.64796301999996 21.169868650000083, -101.64782345799996 21.170287620000064, -101.648247858 21.170371105000093, -101.64886406399995 21.17050123700005, -101.64871967999994 21.170760400000056, -101.648257 21.171598370000037, -101.64757737899998 21.17141968000004, -101.64709467899996 21.171292401000066, -101.64666319999998 21.171186, -101.64619751899994 21.17106980000007, -101.64583979999998 21.170979780000028, -101.64568813999995 21.171264851000046, -101.64547410899996 21.171671001000078, -101.64505282999994 21.171534890000046, -101.64421662899997 21.17129140100007, -101.64338156999997 21.171041541000022, -101.64311041999997 21.170965111000065, -101.64307353999999 21.17095808000006))"
210,1102000015360,['LOMAS DE GRAN JARDÍN'],[37134],"POLYGON ((-101.72192742999995 21.195837090000058, -101.72122090999994 21.195790340000023, -101.72051831899995 21.19574385100002, -101.71983224999998 21.19569989100005, -101.71912991999994 21.19565192000007, -101.71990408999994 21.194101, -101.72071401899996 21.192478380000086, -101.72143781999995 21.192531780000053, -101.72212928999994 21.192568831000084, -101.72295751899998 21.190920980000065, -101.72318731899998 21.19046186000002, -101.72332876999997 21.19082525100005, -101.72349977999994 21.19126457000006, -101.72389897999994 21.19188928000004, -101.72429161999997 21.192503680000094, -101.72433019999994 21.192733370000067, -101.72418890999995 21.19271728000006, -101.72416777999996 21.19271562100003, -101.72334239899999 21.194387651000067, -101.72329636999996 21.1944820310001, -101.72299702899994 21.19510155000005, -101.72279310599998 21.195532734000043, -101.72264831999996 21.195838880000057, -101.72261891899996 21.1958959800001, -101.72192742999995 21.195837090000058))"
211,1102000016693,['BARRANCA DEL REFUGIO'],[37358],"POLYGON ((-101.72616694199996 21.163157140000088, -101.72599727599999 21.162941631000024, -101.72597930199998 21.16291860600012, -101.72589312099996 21.16280821800007, -101.72581609899999 21.162709995000075, -101.72580951099997 21.162701593000094, -101.72545727099998 21.162252385000045, -101.72728280499996 21.160990079000044, -101.72740154999997 21.16125572100002, -101.72750345999998 21.16148998100001, -101.727833649 21.162243720000056, -101.72784987999995 21.162229721000074, -101.72786551999997 21.162218570000057, -101.72788076999996 21.162209511000064, -101.72789547999997 21.162202220000047, -101.72791067999998 21.162195981000043, -101.72792811999994 21.162190341000056, -101.727942279 21.162186851000055, -101.72795791999994 21.16218405000007, -101.72797264899998 21.16218240100007, -101.72798737999995 21.162181, -101.72799648899996 21.162181691000036, -101.72801213999998 21.162182541000064, -101.72803158 21.16218506100007, -101.72804824899998 21.162188550000064, -101.72806130999999 21.162192221000073, -101.72807673899997 21.162197630000055, -101.72808904999994 21.162202850000046, -101.728103649 21.16221022000011, -101.72811554999998 21.162217260000055, -101.72812688899995 21.162224940000023, -101.72813764999995 21.162233260000054, -101.72814956899998 21.162243830000033, -101.72816002899998 21.16225454100003, -101.72817082899996 21.16226742000002, -101.72817984999995 21.162280030000066, -101.72818804999999 21.162293571000106, -101.72819553999994 21.162308510000067, -101.72820031999998 21.162320091000026, -101.72820562899994 21.16233622100007, -101.72820924899997 21.162351230000112, -101.72821168999997 21.16236677000004, -101.72821288999997 21.16238295000007, -101.72821291999998 21.16239495100006, -101.72821158 21.162412860000085, -101.72820901999995 21.162428620000057, -101.72820602899998 21.162441051, -101.72820116899999 21.162456340000077, -101.72819607899999 21.162469, -101.72818977999998 21.162481971000048, -101.72818224999997 21.162494951000042, -101.72817362899997 21.162507600000037, -101.72816222899996 21.162521710000107, -101.72815482999994 21.162529680000056, -101.72835896899994 21.16294349100009, -101.72847070999995 21.163162151000055, -101.72836442999994 21.163223420000076, -101.72830164699997 21.16326375299998, -101.72785132399997 21.163549187000076, -101.72768321999996 21.163290390000075, -101.72765553999994 21.16324290800003, -101.72712382799995 21.162585910000082, -101.72616694199996 21.163157140000088))"
212,1102000017314,"['PARQUE CHAPULTEPEC', 'PARQUES DE SAN JUAN']",[37295],"POLYGON ((-101.58649378099994 21.092220772000058, -101.58710824899998 21.091352537000052, -101.587197958 21.091213682000014, -101.58746348199998 21.090840080000085, -101.58701281999998 21.090445140000035, -101.58678334999996 21.090198460000067, -101.58647270999995 21.089806309000064, -101.58681623599995 21.089587869000063, -101.58693859099998 21.089510065000077, -101.58826086699997 21.09084804800008, -101.588735263 21.09132807800009, -101.58819774499995 21.092075680000047, -101.58794316399997 21.092429759000034, -101.58649378099994 21.092220772000058))"
213,110200001417A,['11 DE JUNIO'],[37207],"POLYGON ((-101.63468173899997 21.170831081000117, -101.63461936899995 21.170759891000042, -101.63464416899996 21.17074032000003, -101.63478749499996 21.170647483000046, -101.63499099799998 21.170878946000066, -101.63569079399997 21.170644753000058, -101.63618696599997 21.17048465700004, -101.63635432099994 21.17066537800002, -101.636147769 21.17081765000007, -101.63611428099995 21.17082966600003, -101.63594474999996 21.170890520000064, -101.63580350799998 21.170943428000044, -101.63565273999995 21.170999910000063, -101.63549549699997 21.1710517120001, -101.63522527999999 21.171140750000088, -101.63519237899999 21.171150121000053, -101.63499851899996 21.1712047500001, -101.63468173899997 21.170831081000117))"
214,1102000014470,['LOS MURALES II'],[37219],"POLYGON ((-101.64894842199999 21.167799145000092, -101.65024477999998 21.16797880000007, -101.65005536999996 21.1683776300001, -101.64986053999996 21.168757720000052, -101.64963217999998 21.169125620000077, -101.64940150999998 21.16953214000006, -101.64920062999994 21.16990363000009, -101.64886406399995 21.17050123700005, -101.648247858 21.170371105000093, -101.64782345799996 21.170287620000064, -101.64796301999996 21.169868650000083, -101.64812022999996 21.16944108000007, -101.64827065999998 21.16900218000004, -101.64840353999995 21.16868758000006, -101.64843907999995 21.168575320000098, -101.64858153999995 21.168525690000028, -101.64869947999995 21.168491490000086, -101.64882608999994 21.168185890000082, -101.64894842199999 21.167799145000092))"
215,110200001602A,['PRO. PEDREGAL DEL SOL'],[37353],"POLYGON ((-101.73406661999996 21.122534619000074, -101.73496995899995 21.122530303000076, -101.73548745599999 21.122527829000024, -101.73569353799998 21.122526843000056, -101.73668464399998 21.12252210400004, -101.73706956999996 21.12252026100004, -101.73707751999996 21.122833689000103, -101.73575300999994 21.12285299800005, -101.73568419699996 21.12285400100011, -101.73550462699995 21.122856619000064, -101.73467817499994 21.122868667000038, -101.73433153999997 21.12287372000004, -101.73416855 21.12268526000005, -101.73406661999996 21.122534619000074))"
216,1102000014714,['PRO. PONIENTE AUTOPISTA'],[37547],"POLYGON ((-101.60011901999997 21.056649259000064, -101.60016951199998 21.05652409300009, -101.60078051 21.05500943000005, -101.60134114999994 21.055094749000045, -101.60066641599997 21.056776409000072, -101.60061910999997 21.056894310000104, -101.60011901999997 21.056649259000064))"
217,1102000015017,0,0,"POLYGON ((-101.65034166499998 21.195086784000075, -101.65031230999995 21.19504074000004, -101.65046371999995 21.194805400000067, -101.65050557999996 21.194806200000077, -101.65081879999997 21.194292889000067, -101.65128822999998 21.195390771000042, -101.65189081999995 21.196839540000052, -101.65163987999995 21.196939509000046, -101.65123434999998 21.19708546100005, -101.65100617999997 21.19716514000007, -101.65073167799996 21.19722121700005, -101.65067312799994 21.19714017700006, -101.65061512899997 21.19701495800009, -101.65061013199995 21.196962847000066, -101.65063309399994 21.196821745000047, -101.65063641999996 21.196736510000036, -101.65058598099995 21.19661187700006, -101.65044077999994 21.196357220000046, -101.65043176999995 21.196283740000066, -101.65045353999994 21.196178630000084, -101.65059867999999 21.19593529000004, -101.65064008999997 21.195760120000035, -101.65061889599998 21.195578640000086, -101.65058796299996 21.195502497000085, -101.65050839999998 21.195348370000033, -101.65034166499998 21.195086784000075))"
218,1102000015021,0,0,"POLYGON ((-101.64920292399995 21.194938906000047, -101.64909652999995 21.19487602600005, -101.64904273399998 21.19461551300006, -101.64917913699998 21.19413271700002, -101.64933369499994 21.193585656000046, -101.64946615599996 21.193241883000034, -101.64949220199998 21.19317428700003, -101.64954594899996 21.19309703000004, -101.64966610999994 21.193255340000082, -101.64968864999997 21.193536771000055, -101.64970002899997 21.193717750000108, -101.64968993999997 21.193875920000092, -101.64966507999998 21.194091460000035, -101.64963293999996 21.194379720000054, -101.64964397999995 21.194481220000057, -101.64968885999998 21.194538920000042, -101.64982401999998 21.194603660000062, -101.64997866 21.19467312000008, -101.65005265999997 21.194726740000092, -101.65013793999998 21.194797280000056, -101.65018248999996 21.19483765000008, -101.65024007999995 21.194910820000082, -101.65031230999995 21.19504074000004, -101.65034166499998 21.195086784000075, -101.64980022699996 21.195400940000116, -101.649718856 21.195386829000018, -101.64957383499996 21.19525379400005, -101.64945609199998 21.19507512300003, -101.64934515599998 21.194997787000045, -101.64920292399995 21.194938906000047))"
219,1102000015144,"['BRISAS DEL LAGO CUATRO', 'BRISAS DEL LAGO DOS', 'BRISAS DEL LAGO UNO', 'PRO. PONIENTE SAN PABLO II', 'BRISAS DEL LAGO TRES']","[37219, 37207]","POLYGON ((-101.64455790999996 21.177755140000038, -101.64480187899994 21.177338720000048, -101.64453253899995 21.177199710000053, -101.64450279999994 21.177191721000042, -101.64448176999997 21.177175710000057, -101.64420073999999 21.177035320000083, -101.64416897899997 21.177024110000083, -101.64413631999997 21.177005481000066, -101.64399873899998 21.17694102000007, -101.64462441999996 21.17566451000005, -101.64467793999995 21.175554081000044, -101.64572170999998 21.175804230000033, -101.64598145899998 21.175354370000072, -101.64598802999996 21.175348380000056, -101.64599181999995 21.17533689100002, -101.64668377899994 21.174183540000037, -101.64670027999995 21.174166050000053, -101.64670650999994 21.174145661000075, -101.64681370899996 21.173967, -101.64707277899998 21.17354272000006, -101.64715614899995 21.173565321000083, -101.64770608899994 21.17257331000007, -101.648257 21.171598370000037, -101.64871967999994 21.170760400000056, -101.64886406399995 21.17050123700005, -101.64920062999994 21.16990363000009, -101.64940150999998 21.16953214000006, -101.64963217999998 21.169125620000077, -101.64986053999996 21.168757720000052, -101.65005536999996 21.1683776300001, -101.65024477999998 21.16797880000007, -101.64894842199999 21.167799145000092, -101.64867633399996 21.167755093000054, -101.64798754999998 21.167578180000074, -101.64835673999994 21.166574340000064, -101.64848894899995 21.16621009100005, -101.64862045899997 21.165854281000062, -101.64875435 21.165489401000045, -101.64935914999995 21.16380620000009, -101.64963874999995 21.164062860000083, -101.65028438199994 21.16467354900004, -101.65060321999994 21.164985230000028, -101.65121287999995 21.16550748000003, -101.65162845999998 21.165875450000016, -101.65176401999997 21.165997680000043, -101.65259404999995 21.1667347100001, -101.65333596999994 21.167410090000047, -101.65356781499997 21.167618554000057, -101.65425062999998 21.16823251000005, -101.65430887999997 21.168284600000057, -101.65408344199994 21.168566365000064, -101.65397356899996 21.168906650000025, -101.65383922999996 21.169342350000033, -101.65365085899998 21.16983595000004, -101.65344996999994 21.170195051000068, -101.65334973999995 21.1705981800001, -101.65318721899996 21.171077510000043, -101.65290371999998 21.17177506000008, -101.65239408899998 21.172766340000063, -101.65161502899997 21.17435588000008, -101.65131311999994 21.17503922100008, -101.65078962899997 21.176741750000062, -101.65052404899996 21.17738991100003, -101.65047661999995 21.177505630000038, -101.65017293999995 21.178566061000044, -101.65009802099996 21.178876950000095, -101.64976864899995 21.17881237000009, -101.64722890999997 21.17826877100002, -101.64709694 21.17824092100005, -101.64691227999998 21.17822258100008, -101.64590434999997 21.178046511000037, -101.64524928999998 21.17789226100009, -101.64455790999996 21.177755140000038))"
